"velocity","Alstom 1MW","Alstom Beluga 9","Andritz Hydro Hammerfest HS1500","Atlantis AR1000","Atlantis AR1500","Atlantis AR2000","MCT SeaGen 600kW","MCT SeaGen-S 2MW","Nova Innovation M100","ORPC TidGen","Orbital Marine Power Orbital O2","Orbital Marine Power SR2000","Sabella D10","Sabella D15","Tidal Energy Pty Ltd DHV","Verdant Gen4","Verdant Gen5","Voith 1 MW test","TTL 1 MW 3 ms Limit","TTL 1 MW 5 ms Limit"
6.79,0,2.99249932960014,0,2.99249932960014,4.48874899440021,5.98499865920028,1.79549959776008,5.98499865920028,0.299249932960014,0.418949906144019,0,5.98499865920028,2.99249932960014,7.48124832400035,0.508724886032024,0.167579962457608,0.813959817651238,2.99249932960014,0,2.99249932960014
6.8,0,2.83853842318582,0,2.83853842318582,4.25780763477873,5.67707684637164,1.70312305391149,5.67707684637164,0.283853842318582,0.397395379246015,0,5.67707684637164,2.83853842318582,7.09634605796454,0.482551531941589,0.158958151698406,0.772082451106542,2.83853842318582,0,2.83853842318582
6.81,0,2.6885543683635,0,2.6885543683635,4.03283155254525,5.37710873672701,1.6131326210181,5.37710873672701,0.26885543683635,0.37639761157089,0,5.37710873672701,2.6885543683635,6.72138592090876,0.457054242621796,0.150559044628356,0.731286788194873,2.6885543683635,0,2.6885543683635
6.82,0,2.60610874593649,0,2.60610874593649,3.90916311890474,5.21221749187298,1.56366524756189,5.21221749187298,0.260610874593649,0.364855224431109,0,5.21221749187298,2.60610874593649,6.51527186484123,0.443038486809203,0.145942089772444,0.708861578894726,2.60610874593649,0,2.60610874593649
6.83,0,2.46447487985399,0,2.46447487985399,3.69671231978099,4.92894975970798,1.47868492791239,4.92894975970798,0.246447487985399,0.345026483179559,0,4.92894975970798,2.46447487985399,6.16118719963498,0.418960729575178,0.138010593271823,0.670337167320285,2.46447487985399,0,2.46447487985399
6.84,0,2.32645288829531,0,2.32645288829531,3.48967933244297,4.65290577659063,1.39587173297719,4.65290577659063,0.232645288829531,0.325703404361344,0,4.65290577659063,2.32645288829531,5.81613222073828,0.395496991010203,0.130281361744538,0.632795185616325,2.32645288829531,0,2.32645288829531
6.85,0,2.25510687099501,0,2.25510687099501,3.38266030649252,4.51021374199003,1.35306412259701,4.51021374199003,0.225510687099501,0.315714961939302,0,4.51021374199003,2.25510687099501,5.63776717748753,0.383368168069152,0.126285984775721,0.613389068910643,2.25510687099501,0,2.25510687099501
6.86,0,2.12472634943529,0,2.12472634943529,3.18708952415294,4.24945269887059,1.27483580966118,4.24945269887059,0.212472634943529,0.297461688920941,0,4.24945269887059,2.12472634943529,5.31181587358824,0.361203479404,0.118984675568377,0.5779255670464,2.12472634943529,0,2.12472634943529
6.87,0,1.99762348443546,0,1.99762348443546,2.99643522665319,3.99524696887092,1.19857409066127,3.99524696887092,0.199762348443546,0.279667287820964,0,3.99524696887092,1.99762348443546,4.99405871108864,0.339595992354028,0.111866915128386,0.543353587766444,1.99762348443546,0,1.99762348443546
6.88,0,1.87369155890982,0,1.87369155890982,2.81053733836473,3.74738311781965,1.12421493534589,3.74738311781965,0.187369155890982,0.262316818247375,0,3.74738311781965,1.87369155890982,4.68422889727456,0.31852756501467,0.10492672729895,0.509644104023472,1.87369155890982,0,1.87369155890982
6.89,0,1.81625674200406,0,1.81625674200406,2.72438511300609,3.63251348400812,1.08975404520244,3.63251348400812,0.181625674200406,0.254275943880568,0,3.63251348400812,1.81625674200406,4.54064185501015,0.30876364614069,0.101710377552227,0.494021833825104,1.81625674200406,0,1.81625674200406
6.9,0,1.69911782178516,0,1.69911782178516,2.54867673267774,3.39823564357032,1.0194706930711,3.39823564357032,0.169911782178516,0.237876495049923,0,3.39823564357032,1.69911782178516,4.2477945544629,0.288850029703477,0.095150598019969,0.462160047525564,1.69911782178516,0,1.69911782178516
6.91,0,1.58485299990495,0,1.58485299990495,2.37727949985743,3.16970599980991,0.950911799942973,3.16970599980991,0.158485299990495,0.221879419986694,0,3.16970599980991,1.58485299990495,3.96213249976239,0.269425009983842,0.0887517679946774,0.431080015974148,1.58485299990495,0,1.58485299990495
6.92,0,1.53628663209041,0,1.53628663209041,2.30442994813561,3.07257326418082,0.921771979254245,3.07257326418082,0.153628663209041,0.215080128492657,0,3.07257326418082,1.53628663209041,3.84071658022602,0.261168727455369,0.0860320513970628,0.417869963928591,1.53628663209041,0,1.53628663209041
6.93,0,1.42823742002468,0,1.42823742002468,2.14235613003702,2.85647484004936,0.856942452014807,2.85647484004936,0.142823742002468,0.199953238803455,0,2.85647484004936,1.42823742002468,3.5705935500617,0.242800361404195,0.079981295521382,0.388480578246713,1.42823742002468,0,1.42823742002468
6.94,0,1.32279093482837,0,1.32279093482837,1.98418640224255,2.64558186965673,0.79367456089702,2.64558186965673,0.132279093482837,0.185190730875971,0,2.64558186965673,1.32279093482837,3.30697733707092,0.224874458920822,0.0740762923503885,0.359799134273316,1.32279093482837,0,1.32279093482837
6.95,0,1.28227323819779,0,1.28227323819779,1.92340985729669,2.56454647639559,0.769363942918676,2.56454647639559,0.128227323819779,0.179518253347691,0,2.56454647639559,1.28227323819779,3.20568309549448,0.217986450493625,0.0718073013390764,0.3487783207898,1.28227323819779,0,1.28227323819779
6.96,0,1.18251407962473,0,1.18251407962473,1.77377111943709,2.36502815924945,0.709508447774836,2.36502815924945,0.118251407962473,0.165551971147462,0,2.36502815924945,1.18251407962473,2.95628519906181,0.201027393536203,0.0662207884589846,0.321643829657925,1.18251407962473,0,1.18251407962473
6.97,0,1.08510972475248,0,1.08510972475248,1.62766458712872,2.17021944950496,0.651065834851487,2.17021944950496,0.108510972475248,0.151915361465347,0,2.17021944950496,1.08510972475248,2.71277431188119,0.184468653207921,0.0607661445861388,0.295149845132674,1.08510972475248,0,1.08510972475248
6.98,0,0.98998074447983,0,0.98998074447983,1.48497111671974,1.97996148895966,0.593988446687898,1.97996148895966,0.098998074447983,0.138597304227176,0,1.97996148895966,0.98998074447983,2.47495186119957,0.168296726561571,0.0554389216908705,0.269274762498514,0.98998074447983,0,0.98998074447983
6.99,0,0.959691617015897,0,0.959691617015897,1.43953742552385,1.91938323403179,0.575814970209538,1.91938323403179,0.0959691617015897,0.134356826382226,0,1.91938323403179,0.959691617015897,2.39922904253974,0.163147574892702,0.0537427305528902,0.261036119828324,0.959691617015897,0,0.959691617015897
7,0,0.869619951247728,0,0.869619951247728,1.30442992687159,1.73923990249546,0.521771970748637,1.73923990249546,0.0869619951247728,0.121746793174682,0,1.73923990249546,0.869619951247728,2.17404987811932,0.147835391712114,0.0486987172698728,0.236536626739382,0.869619951247728,0,0.869619951247728
7.01,0,0.78160411691278,0,0.78160411691278,1.17240617536917,1.56320823382556,0.468962470147668,1.56320823382556,0.078160411691278,0.109424576367789,0,1.56320823382556,0.78160411691278,1.95401029228195,0.132872699875173,0.0437698305471157,0.212596319800276,0.78160411691278,0,0.78160411691278
7.02,0,0.757708853347863,0,0.757708853347863,1.13656328002179,1.51541770669573,0.454625312008718,1.51541770669573,0.0757708853347863,0.106079239468701,0,1.51541770669573,0.757708853347863,1.89427213336966,0.128810505069137,0.0424316957874803,0.206096808110619,0.757708853347863,0,0.757708853347863
7.03,0,0.674321809028099,0,0.674321809028099,1.01148271354215,1.3486436180562,0.40459308541686,1.3486436180562,0.0674321809028099,0.0944050532639339,0,1.3486436180562,0.674321809028099,1.68580452257025,0.114634707534777,0.0377620213055736,0.183415532055643,0.674321809028099,0,0.674321809028099
7.04,0,0.592790312721739,0,0.592790312721739,0.889185469082609,1.18558062544348,0.355674187633043,1.18558062544348,0.0592790312721739,0.0829906437810435,0,1.18558062544348,0.592790312721739,1.48197578180435,0.100774353162696,0.0331962575124174,0.161238965060313,0.592790312721739,0,0.592790312721739
7.05,0,0.574683798640669,0,0.574683798640669,0.862025697961003,1.14936759728134,0.344810279184401,1.14936759728134,0.0574683798640669,0.0804557318096936,0,1.14936759728134,0.574683798640669,1.43670949660167,0.0976962457689137,0.0321822927238775,0.156313993230262,0.574683798640669,0,0.574683798640669
7.06,0,0.497389674277964,0,0.497389674277964,0.746084511416946,0.994779348555928,0.298433804566778,0.994779348555928,0.0497389674277964,0.0696345543989149,0,0.994779348555928,0.497389674277964,1.24347418569491,0.0845562446272538,0.027853821759566,0.135289991403606,0.497389674277964,0,0.497389674277964
7.07,0,0.421768489834632,0,0.421768489834632,0.632652734751948,0.843536979669264,0.253061093900779,0.843536979669264,0.0421768489834632,0.0590475885768485,0,0.843536979669264,0.421768489834632,1.05442122458658,0.0717006432718875,0.0236190354307394,0.11472102923502,0.421768489834632,0,0.421768489834632
7.08,0,0.347761439249844,0,0.347761439249844,0.521642158874766,0.695522878499688,0.208656863549906,0.695522878499688,0.0347761439249844,0.0486866014949782,0,0.695522878499688,0.347761439249844,0.86940359812461,0.0591194446724735,0.0194746405979913,0.0945911114759576,0.347761439249844,0,0.347761439249844
7.09,0,0.337157788479033,0,0.337157788479033,0.50573668271855,0.674315576958066,0.20229467308742,0.674315576958066,0.0337157788479033,0.0472020903870646,0,0.674315576958066,0.337157788479033,0.842894471197583,0.0573168240414356,0.0188808361548259,0.091706918466297,0.337157788479033,0,0.337157788479033
7.1,0,0.266923144914416,0,0.266923144914416,0.400384717371624,0.533846289828831,0.160153886948649,0.533846289828831,0.0266923144914416,0.0373692402880182,0,0.533846289828831,0.266923144914416,0.667307862286039,0.0453769346354507,0.0149476961152073,0.0726030954167211,0.266923144914416,0,0.266923144914416
7.11,0,0.19814135095648,0,0.19814135095648,0.29721202643472,0.39628270191296,0.118884810573888,0.39628270191296,0.019814135095648,0.0277397891339072,0,0.39628270191296,0.19814135095648,0.4953533773912,0.0336840296626016,0.0110959156535629,0.0538944474601626,0.19814135095648,0,0.19814135095648
7.12,0,0.192106997102249,0,0.192106997102249,0.288160495653374,0.384213994204498,0.115264198261349,0.384213994204498,0.0192106997102249,0.0268949795943149,0,0.384213994204498,0.192106997102249,0.480267492755623,0.0326581895073823,0.0107579918377259,0.0522531032118117,0.192106997102249,0,0.192106997102249
7.13,0,0.126781189374295,0,0.126781189374295,0.190171784061443,0.253562378748591,0.0760687136245772,0.253562378748591,0.0126781189374295,0.0177493665124014,0,0.253562378748591,0.126781189374295,0.316952973435738,0.0215528021936302,0.00709974660496054,0.0344844835098083,0.126781189374295,0,0.126781189374295
7.14,0,0.0627613675107264,0,0.0627613675107264,0.0941420512660896,0.125522735021453,0.0376568205064358,0.125522735021453,0.00627613675107264,0.0087865914515017,0,0.125522735021453,0.0627613675107264,0.156903418776816,0.0106694324768235,0.00351463658060068,0.0170710919629176,0.0627613675107264,0,0.0627613675107264
7.15,0,0.060852482790341,0,0.060852482790341,0.0912787241855115,0.121704965580682,0.0365114896742046,0.121704965580682,0.0060852482790341,0.00851934759064774,0,0.121704965580682,0.060852482790341,0.152131206975852,0.010344922074358,0.00340773903625909,0.0165518753189727,0.060852482790341,0,0.060852482790341
7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
